,datetime_session,user_id,session_number,pageviews,datetime_first_engagement,is_conversion,pageviews_cumsum
21446,2016-09-10 15:03:51,e0d01f03-3492-41d5-aad5-e1623e6d163e,3,3,2016-09-10 15:53:51,True,12
21454,2016-09-04 09:09:28,bbf596e4-e5d2-4263-9b7f-37404489fdd0,1,3,2016-09-16 13:04:58,False,3
21455,2016-09-06 06:06:38,bbf596e4-e5d2-4263-9b7f-37404489fdd0,2,1,2016-09-16 13:04:58,False,4
21456,2016-09-09 15:03:02,bbf596e4-e5d2-4263-9b7f-37404489fdd0,3,2,2016-09-16 13:04:58,False,6
21457,2016-09-11 14:02:45,bbf596e4-e5d2-4263-9b7f-37404489fdd0,4,6,2016-09-16 13:04:58,False,12
21458,2016-09-15 06:06:12,bbf596e4-e5d2-4263-9b7f-37404489fdd0,5,3,2016-09-16 13:04:58,False,15
21459,2016-09-16 13:01:58,bbf596e4-e5d2-4263-9b7f-37404489fdd0,6,17,2016-09-16 13:04:58,True,32
21463,2016-09-04 15:03:27,a6371052-6844-458f-91d1-0bdc2e2b87a9,1,2,2016-09-11 14:35:27,False,2
21464,2016-09-06 11:11:11,a6371052-6844-458f-91d1-0bdc2e2b87a9,2,2,2016-09-11 14:35:27,False,4
21465,2016-09-09 22:10:54,a6371052-6844-458f-91d1-0bdc2e2b87a9,3,13,2016-09-11 14:35:27,False,17
21466,2016-09-11 14:02:27,a6371052-6844-458f-91d1-0bdc2e2b87a9,4,2,2016-09-11 14:35:27,True,19
21472,2016-09-02 11:11:46,c547ea17-7874-4875-9168-6943c3f55b9e,1,9,2016-09-08 21:23:32,False,9
21473,2016-09-06 00:12:32,c547ea17-7874-4875-9168-6943c3f55b9e,2,7,2016-09-08 21:23:32,False,16
21474,2016-09-08 21:09:32,c547ea17-7874-4875-9168-6943c3f55b9e,3,1,2016-09-08 21:23:32,True,17
21485,2016-09-03 09:09:06,d5fd9876-10e6-41ea-8deb-4ff10ec170c5,1,3,2016-09-14 04:15:31,False,3
21486,2016-09-06 05:05:30,d5fd9876-10e6-41ea-8deb-4ff10ec170c5,2,2,2016-09-14 04:15:31,False,5
21487,2016-09-08 18:06:25,d5fd9876-10e6-41ea-8deb-4ff10ec170c5,3,6,2016-09-14 04:15:31,False,11
21488,2016-09-12 09:09:09,d5fd9876-10e6-41ea-8deb-4ff10ec170c5,4,5,2016-09-14 04:15:31,False,16
21489,2016-09-14 04:04:31,d5fd9876-10e6-41ea-8deb-4ff10ec170c5,5,2,2016-09-14 04:15:31,True,18
21492,2016-09-03 10:10:12,245b6c69-4bcc-45da-9bec-2e3c09dcb409,1,1,2016-09-10 19:51:12,False,1
21493,2016-09-05 10:10:40,245b6c69-4bcc-45da-9bec-2e3c09dcb409,2,16,2016-09-10 19:51:12,False,17
21494,2016-09-08 02:02:57,245b6c69-4bcc-45da-9bec-2e3c09dcb409,3,8,2016-09-10 19:51:12,False,25
21495,2016-09-10 19:07:12,245b6c69-4bcc-45da-9bec-2e3c09dcb409,4,1,2016-09-10 19:51:12,True,26
21498,2016-09-04 01:01:34,95f47536-e8d8-4723-b8e8-b1e075f689e1,1,5,2016-09-12 08:36:58,False,5
21499,2016-09-06 20:08:10,95f47536-e8d8-4723-b8e8-b1e075f689e1,2,6,2016-09-12 08:36:58,False,11
21500,2016-09-08 02:02:17,95f47536-e8d8-4723-b8e8-b1e075f689e1,3,6,2016-09-12 08:36:58,False,17
21501,2016-09-09 23:11:00,95f47536-e8d8-4723-b8e8-b1e075f689e1,4,1,2016-09-12 08:36:58,False,18
21502,2016-09-12 08:08:58,95f47536-e8d8-4723-b8e8-b1e075f689e1,5,3,2016-09-12 08:36:58,True,21
21507,2016-09-04 23:11:58,211b4e58-d810-48c2-b7c9-3abd65cc84d5,1,1,2016-09-10 03:23:03,False,1
21508,2016-09-07 00:12:45,211b4e58-d810-48c2-b7c9-3abd65cc84d5,2,1,2016-09-10 03:23:03,False,2
21509,2016-09-08 07:07:19,211b4e58-d810-48c2-b7c9-3abd65cc84d5,3,10,2016-09-10 03:23:03,False,12
21510,2016-09-10 03:03:03,211b4e58-d810-48c2-b7c9-3abd65cc84d5,4,16,2016-09-10 03:23:03,True,28
21514,2016-09-02 15:03:49,ea62e074-c6a6-44a4-82cf-13fc7f695331,1,6,2016-09-06 11:20:54,False,6
21515,2016-09-06 11:11:54,ea62e074-c6a6-44a4-82cf-13fc7f695331,2,7,2016-09-06 11:20:54,True,13
21519,2016-09-02 08:08:12,74c6afdf-4c3e-40c3-a46b-6004c0880e7e,1,3,2016-09-09 16:07:23,False,3
21520,2016-09-04 21:09:51,74c6afdf-4c3e-40c3-a46b-6004c0880e7e,2,3,2016-09-09 16:07:23,False,6
21521,2016-09-06 03:03:28,74c6afdf-4c3e-40c3-a46b-6004c0880e7e,3,3,2016-09-09 16:07:23,False,9
21522,2016-09-09 16:04:23,74c6afdf-4c3e-40c3-a46b-6004c0880e7e,4,3,2016-09-09 16:07:23,True,12
21526,2016-09-03 19:07:38,c3e1c1b1-3376-454c-bc10-39f5e6889125,1,1,2016-09-10 01:09:58,False,1
21527,2016-09-07 16:04:01,c3e1c1b1-3376-454c-bc10-39f5e6889125,2,5,2016-09-10 01:09:58,False,6
21528,2016-09-08 19:07:46,c3e1c1b1-3376-454c-bc10-39f5e6889125,3,3,2016-09-10 01:09:58,False,9
21529,2016-09-10 00:12:58,c3e1c1b1-3376-454c-bc10-39f5e6889125,4,17,2016-09-10 01:09:58,True,26
21535,2016-09-02 20:08:01,16718a24-94df-4948-8964-c3f93395438f,1,26,2016-09-02 20:12:01,True,26
21536,2016-09-02 13:01:12,ed598db2-3f62-4167-a5f7-2040b5df9c94,1,4,2016-09-11 10:32:20,False,4
21537,2016-09-04 20:08:47,ed598db2-3f62-4167-a5f7-2040b5df9c94,2,6,2016-09-11 10:32:20,False,10
21538,2016-09-07 17:05:55,ed598db2-3f62-4167-a5f7-2040b5df9c94,3,1,2016-09-11 10:32:20,False,11
21539,2016-09-11 10:10:20,ed598db2-3f62-4167-a5f7-2040b5df9c94,4,15,2016-09-11 10:32:20,True,26
21544,2016-09-03 17:05:38,decdf964-12de-4d4a-9f76-23e5b57907bf,1,3,2016-09-12 10:17:41,False,3
21545,2016-09-06 13:01:06,decdf964-12de-4d4a-9f76-23e5b57907bf,2,1,2016-09-12 10:17:41,False,4
21546,2016-09-09 21:09:11,decdf964-12de-4d4a-9f76-23e5b57907bf,3,11,2016-09-12 10:17:41,False,15
21547,2016-09-12 10:10:41,decdf964-12de-4d4a-9f76-23e5b57907bf,4,15,2016-09-12 10:17:41,True,30
21548,2016-09-02 12:12:36,5319be62-180a-4428-9df3-af69bc627615,1,10,2016-09-07 16:05:05,False,10
21549,2016-09-03 22:10:37,5319be62-180a-4428-9df3-af69bc627615,2,3,2016-09-07 16:05:05,False,13
21550,2016-09-07 16:04:05,5319be62-180a-4428-9df3-af69bc627615,3,8,2016-09-07 16:05:05,True,21
21552,2016-09-03 12:12:53,51eacd02-a93b-4506-b9d0-b5ad88345a16,1,1,2016-09-05 06:21:17,False,1
21553,2016-09-05 06:06:17,51eacd02-a93b-4506-b9d0-b5ad88345a16,2,17,2016-09-05 06:21:17,True,18
21556,2016-09-03 11:11:09,900cd55c-9eb1-40e2-b1ad-000297c051b4,1,1,2016-09-10 07:03:24,False,1
21557,2016-09-06 17:05:17,900cd55c-9eb1-40e2-b1ad-000297c051b4,2,18,2016-09-10 07:03:24,True,19
21566,2016-09-02 01:01:38,055c0c43-6aec-4bc1-a66f-eef3beccfeab,1,8,2016-09-05 05:36:21,False,8
21567,2016-09-05 05:05:21,055c0c43-6aec-4bc1-a66f-eef3beccfeab,2,16,2016-09-05 05:36:21,True,24
21574,2016-09-03 15:03:37,50140a74-423e-48fa-91a9-ea4660ebb143,1,2,2016-09-18 06:44:18,False,2
21575,2016-09-06 19:07:06,50140a74-423e-48fa-91a9-ea4660ebb143,2,3,2016-09-18 06:44:18,False,5
21576,2016-09-09 13:01:18,50140a74-423e-48fa-91a9-ea4660ebb143,3,3,2016-09-18 06:44:18,False,8
21577,2016-09-11 00:12:12,50140a74-423e-48fa-91a9-ea4660ebb143,4,8,2016-09-18 06:44:18,False,16
21578,2016-09-12 06:06:50,50140a74-423e-48fa-91a9-ea4660ebb143,5,3,2016-09-18 06:44:18,False,19
21579,2016-09-15 08:08:03,50140a74-423e-48fa-91a9-ea4660ebb143,6,3,2016-09-18 06:44:18,False,22
21580,2016-09-18 06:06:18,50140a74-423e-48fa-91a9-ea4660ebb143,7,2,2016-09-18 06:44:18,True,24
21582,2016-09-04 00:12:18,235b039e-5438-4d31-b57e-ea9d1941b0a0,1,13,2016-09-09 08:03:41,False,13
21583,2016-09-05 10:10:03,235b039e-5438-4d31-b57e-ea9d1941b0a0,2,3,2016-09-09 08:03:41,False,16
21584,2016-09-09 07:07:41,235b039e-5438-4d31-b57e-ea9d1941b0a0,3,1,2016-09-09 08:03:41,True,17
21591,2016-09-04 21:09:44,cebe61f5-3d03-428b-9d90-2efb583409ff,1,13,2016-09-12 04:39:28,False,13
21592,2016-09-07 17:05:59,cebe61f5-3d03-428b-9d90-2efb583409ff,2,4,2016-09-12 04:39:28,False,17
21593,2016-09-09 16:04:47,cebe61f5-3d03-428b-9d90-2efb583409ff,3,3,2016-09-12 04:39:28,False,20
21594,2016-09-12 04:04:28,cebe61f5-3d03-428b-9d90-2efb583409ff,4,19,2016-09-12 04:39:28,True,39
21595,2016-09-03 06:06:24,92e264a7-e163-4659-ae08-a48a5734219c,1,7,2016-09-07 19:55:32,False,7
21596,2016-09-06 04:04:43,92e264a7-e163-4659-ae08-a48a5734219c,2,8,2016-09-07 19:55:32,False,15
21597,2016-09-07 19:07:32,92e264a7-e163-4659-ae08-a48a5734219c,3,10,2016-09-07 19:55:32,True,25
21605,2016-09-03 03:03:54,6c745470-0d26-477f-be04-34f0def0690a,1,5,2016-09-05 15:33:52,False,5
21606,2016-09-04 13:01:54,6c745470-0d26-477f-be04-34f0def0690a,2,13,2016-09-05 15:33:52,False,18
21607,2016-09-05 15:03:52,6c745470-0d26-477f-be04-34f0def0690a,3,3,2016-09-05 15:33:52,True,21
21613,2016-09-02 13:01:07,6945adc1-a448-48d6-81e2-9021e558154f,1,1,2016-09-08 20:13:13,False,1
21614,2016-09-06 11:11:15,6945adc1-a448-48d6-81e2-9021e558154f,2,7,2016-09-08 20:13:13,False,8
21615,2016-09-08 19:07:13,6945adc1-a448-48d6-81e2-9021e558154f,3,3,2016-09-08 20:13:13,True,11
21620,2016-09-02 04:04:20,3d158b35-b2f8-4dfb-a95c-01d0958020ee,1,6,2016-09-06 03:37:25,False,6
21621,2016-09-06 03:03:25,3d158b35-b2f8-4dfb-a95c-01d0958020ee,2,12,2016-09-06 03:37:25,True,18
21624,2016-09-04 19:07:58,05a29f70-34ce-4a60-8fb7-e53c3f1e05d4,1,2,2016-09-14 12:43:40,False,2
21625,2016-09-08 09:09:34,05a29f70-34ce-4a60-8fb7-e53c3f1e05d4,2,6,2016-09-14 12:43:40,False,8
21626,2016-09-11 23:11:25,05a29f70-34ce-4a60-8fb7-e53c3f1e05d4,3,5,2016-09-14 12:43:40,False,13
21627,2016-09-14 12:12:40,05a29f70-34ce-4a60-8fb7-e53c3f1e05d4,4,14,2016-09-14 12:43:40,True,27
21636,2016-09-02 08:08:55,8683013f-6617-4650-901e-6c18017aa106,1,3,2016-09-06 20:26:16,False,3
21637,2016-09-05 08:08:48,8683013f-6617-4650-901e-6c18017aa106,2,19,2016-09-06 20:26:16,False,22
21638,2016-09-06 20:08:16,8683013f-6617-4650-901e-6c18017aa106,3,5,2016-09-06 20:26:16,True,27
21651,2016-09-03 22:10:02,389d87f4-c132-4017-b995-2b6c92d400d5,1,9,2016-09-11 06:05:42,False,9
21652,2016-09-07 22:10:50,389d87f4-c132-4017-b995-2b6c92d400d5,2,5,2016-09-11 06:05:42,False,14
21653,2016-09-11 05:05:42,389d87f4-c132-4017-b995-2b6c92d400d5,3,27,2016-09-11 06:05:42,True,41
21662,2016-09-04 13:01:48,2f3066c5-b185-41d9-a32e-005850d52ea9,1,2,2016-09-12 23:32:56,False,2
21663,2016-09-06 01:01:16,2f3066c5-b185-41d9-a32e-005850d52ea9,2,2,2016-09-12 23:32:56,False,4
21664,2016-09-08 22:10:22,2f3066c5-b185-41d9-a32e-005850d52ea9,3,4,2016-09-12 23:32:56,False,8
21665,2016-09-12 23:11:56,2f3066c5-b185-41d9-a32e-005850d52ea9,4,9,2016-09-12 23:32:56,True,17
21669,2016-09-03 15:03:48,8142dd20-81f3-44e6-b82a-1ad964055e6c,1,2,2016-09-19 03:44:28,False,2
21670,2016-09-07 03:03:57,8142dd20-81f3-44e6-b82a-1ad964055e6c,2,3,2016-09-19 03:44:28,False,5
21671,2016-09-10 06:06:08,8142dd20-81f3-44e6-b82a-1ad964055e6c,3,6,2016-09-19 03:44:28,False,11
21672,2016-09-12 17:05:32,8142dd20-81f3-44e6-b82a-1ad964055e6c,4,3,2016-09-19 03:44:28,False,14
21673,2016-09-15 16:04:21,8142dd20-81f3-44e6-b82a-1ad964055e6c,5,13,2016-09-19 03:44:28,False,27
21674,2016-09-19 03:03:28,8142dd20-81f3-44e6-b82a-1ad964055e6c,6,3,2016-09-19 03:44:28,True,30
21680,2016-09-04 21:09:02,74772e04-68b7-43b5-a347-81c58d13368f,1,3,2016-09-14 04:03:58,False,3
21681,2016-09-07 20:08:36,74772e04-68b7-43b5-a347-81c58d13368f,2,4,2016-09-14 04:03:58,False,7
21682,2016-09-11 07:07:44,74772e04-68b7-43b5-a347-81c58d13368f,3,5,2016-09-14 04:03:58,True,12
21685,2016-09-04 20:08:31,f174336b-c8cd-46b0-9390-40cf7ae715df,1,4,2016-09-08 07:57:26,False,4
21686,2016-09-08 07:07:26,f174336b-c8cd-46b0-9390-40cf7ae715df,2,5,2016-09-08 07:57:26,True,9
21697,2016-09-02 02:02:22,f190b8d1-8987-4cdb-bcad-d72cf986c3c7,1,12,2016-09-12 11:33:56,False,12
21698,2016-09-05 05:05:26,f190b8d1-8987-4cdb-bcad-d72cf986c3c7,2,6,2016-09-12 11:33:56,False,18
21699,2016-09-09 05:05:07,f190b8d1-8987-4cdb-bcad-d72cf986c3c7,3,2,2016-09-12 11:33:56,False,20
21700,2016-09-12 11:11:56,f190b8d1-8987-4cdb-bcad-d72cf986c3c7,4,6,2016-09-12 11:33:56,True,26
21709,2016-09-04 18:06:54,2952ce9f-2c7a-42e4-b935-6ce181391791,1,1,2016-09-08 18:48:02,False,1
21710,2016-09-08 18:06:02,2952ce9f-2c7a-42e4-b935-6ce181391791,2,10,2016-09-08 18:48:02,True,11
21711,2016-09-02 06:06:56,dcc2dbed-0cfe-450d-91ab-64252f05b8da,1,6,2016-09-04 13:36:59,False,6
21712,2016-09-04 13:01:59,dcc2dbed-0cfe-450d-91ab-64252f05b8da,2,11,2016-09-04 13:36:59,True,17
21714,2016-09-04 13:01:33,8c2445c1-fd35-4438-9018-b58a4429ae61,1,6,2016-09-23 16:50:46,False,6
21715,2016-09-08 14:02:21,8c2445c1-fd35-4438-9018-b58a4429ae61,2,1,2016-09-23 16:50:46,False,7
21716,2016-09-10 16:04:36,8c2445c1-fd35-4438-9018-b58a4429ae61,3,3,2016-09-23 16:50:46,False,10
21717,2016-09-14 10:10:17,8c2445c1-fd35-4438-9018-b58a4429ae61,4,3,2016-09-23 16:50:46,False,13
21718,2016-09-17 22:10:22,8c2445c1-fd35-4438-9018-b58a4429ae61,5,3,2016-09-23 16:50:46,False,16
21719,2016-09-20 06:06:03,8c2445c1-fd35-4438-9018-b58a4429ae61,6,1,2016-09-23 16:50:46,False,17
21720,2016-09-23 16:04:46,8c2445c1-fd35-4438-9018-b58a4429ae61,7,6,2016-09-23 16:50:46,True,23
21724,2016-09-03 03:03:06,38f50483-7157-46a4-8a21-d5e11787325d,1,9,2016-09-08 10:16:24,False,9
21725,2016-09-06 20:08:00,38f50483-7157-46a4-8a21-d5e11787325d,2,1,2016-09-08 10:16:24,False,10
21726,2016-09-08 10:10:24,38f50483-7157-46a4-8a21-d5e11787325d,3,9,2016-09-08 10:16:24,True,19
21738,2016-09-04 11:11:34,acddadbb-c622-4613-9d25-dd4d23f0d30d,1,10,2016-09-04 11:33:34,True,10
21743,2016-09-04 16:04:54,0efa2b9d-ed77-43eb-bfa7-825ea6feace3,1,1,2016-09-10 02:43:09,False,1
21744,2016-09-07 03:03:57,0efa2b9d-ed77-43eb-bfa7-825ea6feace3,2,6,2016-09-10 02:43:09,False,7
21745,2016-09-10 02:02:09,0efa2b9d-ed77-43eb-bfa7-825ea6feace3,3,14,2016-09-10 02:43:09,True,21
21750,2016-09-03 12:12:06,7812242f-275a-4c31-9a2e-d1ef06b1fbb0,1,1,2016-09-09 10:38:04,False,1
21751,2016-09-06 09:09:02,7812242f-275a-4c31-9a2e-d1ef06b1fbb0,2,11,2016-09-09 10:38:04,False,12
21752,2016-09-07 18:06:21,7812242f-275a-4c31-9a2e-d1ef06b1fbb0,3,3,2016-09-09 10:38:04,False,15
21753,2016-09-09 10:10:04,7812242f-275a-4c31-9a2e-d1ef06b1fbb0,4,8,2016-09-09 10:38:04,True,23
21760,2016-09-04 17:05:36,0f05ae4f-2f99-4d2f-b822-1549b1a69953,1,7,2016-09-14 09:19:49,False,7
21761,2016-09-08 16:04:52,0f05ae4f-2f99-4d2f-b822-1549b1a69953,2,9,2016-09-14 09:19:49,False,16
21762,2016-09-10 08:08:12,0f05ae4f-2f99-4d2f-b822-1549b1a69953,3,2,2016-09-14 09:19:49,False,18
21763,2016-09-14 09:09:49,0f05ae4f-2f99-4d2f-b822-1549b1a69953,4,4,2016-09-14 09:19:49,True,22
21767,2016-09-04 13:01:55,01072628-4528-4279-8aff-74b10b667b95,1,2,2016-09-10 03:46:44,False,2
21768,2016-09-06 13:01:39,01072628-4528-4279-8aff-74b10b667b95,2,1,2016-09-10 03:46:44,False,3
21769,2016-09-10 03:03:44,01072628-4528-4279-8aff-74b10b667b95,3,23,2016-09-10 03:46:44,True,26
21774,2016-09-04 20:08:14,880a48d5-ce39-45a9-97b0-b59e5d076790,1,9,2016-09-04 20:32:14,True,9
21780,2016-09-02 10:10:20,a8c84754-44de-493c-a2e6-7f89ff12ecb3,1,4,2016-09-02 10:36:20,True,4
21785,2016-09-02 16:04:24,5898b13d-8756-43aa-bb84-9736b3921ffd,1,3,2016-09-03 18:32:00,False,3
21786,2016-09-03 18:06:00,5898b13d-8756-43aa-bb84-9736b3921ffd,2,13,2016-09-03 18:32:00,True,16
21791,2016-09-03 17:05:42,92713bea-a303-42e6-a47f-2f05c6e03c4c,1,5,2016-09-08 15:00:45,False,5
21792,2016-09-06 21:09:11,92713bea-a303-42e6-a47f-2f05c6e03c4c,2,2,2016-09-08 15:00:45,False,7
21793,2016-09-08 14:02:45,92713bea-a303-42e6-a47f-2f05c6e03c4c,3,2,2016-09-08 15:00:45,True,9
21795,2016-09-04 15:03:43,e8131832-609d-4be2-a10e-2a107c170460,1,7,2016-09-10 17:15:35,False,7
21796,2016-09-06 14:02:52,e8131832-609d-4be2-a10e-2a107c170460,2,1,2016-09-10 17:15:35,False,8
21797,2016-09-08 20:08:46,e8131832-609d-4be2-a10e-2a107c170460,3,1,2016-09-10 17:15:35,False,9
21798,2016-09-10 16:04:35,e8131832-609d-4be2-a10e-2a107c170460,4,18,2016-09-10 17:15:35,True,27
21803,2016-09-04 22:10:26,e2c40b81-2cdc-4ebf-beea-844f65276fbb,1,7,2016-09-09 13:27:05,False,7
21804,2016-09-07 08:08:01,e2c40b81-2cdc-4ebf-beea-844f65276fbb,2,3,2016-09-09 13:27:05,False,10
21805,2016-09-09 13:01:05,e2c40b81-2cdc-4ebf-beea-844f65276fbb,3,5,2016-09-09 13:27:05,True,15
21808,2016-09-04 11:11:41,b63e6846-4f50-43e6-9afe-70bcd3d937e1,1,3,2016-09-08 14:25:49,False,3
21809,2016-09-07 01:01:23,b63e6846-4f50-43e6-9afe-70bcd3d937e1,2,1,2016-09-08 14:25:49,False,4
21810,2016-09-08 14:02:49,b63e6846-4f50-43e6-9afe-70bcd3d937e1,3,4,2016-09-08 14:25:49,True,8
21813,2016-09-03 23:11:33,a758e422-c718-4678-b617-ab0e114c8e3f,1,9,2016-09-06 01:42:29,False,9
21814,2016-09-06 01:01:29,a758e422-c718-4678-b617-ab0e114c8e3f,2,22,2016-09-06 01:42:29,True,31
21815,2016-09-05 00:12:24,33d27dd6-2e38-4b92-a7c6-b4995b1c7f8b,1,3,2016-09-13 10:36:34,False,3
21816,2016-09-08 23:11:05,33d27dd6-2e38-4b92-a7c6-b4995b1c7f8b,2,2,2016-09-13 10:36:34,False,5
21817,2016-09-10 17:05:05,33d27dd6-2e38-4b92-a7c6-b4995b1c7f8b,3,3,2016-09-13 10:36:34,False,8
21818,2016-09-13 10:10:34,33d27dd6-2e38-4b92-a7c6-b4995b1c7f8b,4,22,2016-09-13 10:36:34,True,30
21823,2016-09-03 09:09:36,4acb2c44-af5f-4866-a5dc-158863616d21,1,2,2016-09-09 20:04:26,False,2
21824,2016-09-05 03:03:05,4acb2c44-af5f-4866-a5dc-158863616d21,2,1,2016-09-09 20:04:26,False,3
21825,2016-09-07 17:05:59,4acb2c44-af5f-4866-a5dc-158863616d21,3,5,2016-09-09 20:04:26,False,8
21826,2016-09-09 19:07:26,4acb2c44-af5f-4866-a5dc-158863616d21,4,1,2016-09-09 20:04:26,True,9
21833,2016-09-03 18:06:45,86854ccb-0aaf-4e3e-93d3-b8e10094fd59,1,16,2016-09-13 23:46:30,False,16
21834,2016-09-07 17:05:54,86854ccb-0aaf-4e3e-93d3-b8e10094fd59,2,3,2016-09-13 23:46:30,False,19
21835,2016-09-10 10:10:00,86854ccb-0aaf-4e3e-93d3-b8e10094fd59,3,4,2016-09-13 23:46:30,False,23
21836,2016-09-13 23:11:30,86854ccb-0aaf-4e3e-93d3-b8e10094fd59,4,5,2016-09-13 23:46:30,True,28
21842,2016-09-02 23:11:01,9d41f175-7bbf-4e85-86ee-6fab40e8361c,1,2,2016-09-12 00:02:17,False,2
21843,2016-09-05 19:07:38,9d41f175-7bbf-4e85-86ee-6fab40e8361c,2,1,2016-09-12 00:02:17,False,3
21844,2016-09-08 03:03:30,9d41f175-7bbf-4e85-86ee-6fab40e8361c,3,2,2016-09-12 00:02:17,False,5
21845,2016-09-11 23:11:17,9d41f175-7bbf-4e85-86ee-6fab40e8361c,4,3,2016-09-12 00:02:17,True,8
21847,2016-09-02 09:09:59,507740a0-771a-4b11-b66e-bbf9d5fe95d8,1,5,2016-09-07 10:35:53,False,5
21848,2016-09-04 20:08:41,507740a0-771a-4b11-b66e-bbf9d5fe95d8,2,13,2016-09-07 10:35:53,False,18
21849,2016-09-07 10:10:53,507740a0-771a-4b11-b66e-bbf9d5fe95d8,3,2,2016-09-07 10:35:53,True,20
21853,2016-09-03 08:08:57,d7439fe3-6ea1-4792-b18e-087794454de8,1,2,2016-09-10 10:31:21,False,2
21854,2016-09-06 18:06:16,d7439fe3-6ea1-4792-b18e-087794454de8,2,10,2016-09-10 10:31:21,False,12
21855,2016-09-10 10:10:21,d7439fe3-6ea1-4792-b18e-087794454de8,3,14,2016-09-10 10:31:21,True,26
21864,2016-09-02 12:12:12,0311b89f-4305-4e4f-b1a9-d4038266ee32,1,1,2016-09-11 15:22:55,False,1
21865,2016-09-05 00:12:27,0311b89f-4305-4e4f-b1a9-d4038266ee32,2,2,2016-09-11 15:22:55,False,3
21866,2016-09-08 09:09:23,0311b89f-4305-4e4f-b1a9-d4038266ee32,3,6,2016-09-11 15:22:55,False,9
21867,2016-09-11 15:03:55,0311b89f-4305-4e4f-b1a9-d4038266ee32,4,25,2016-09-11 15:22:55,True,34
21874,2016-09-03 17:05:35,ebfedfaf-b339-43f7-9083-f418b31076bf,1,4,2016-09-07 17:26:33,False,4
21875,2016-09-07 17:05:33,ebfedfaf-b339-43f7-9083-f418b31076bf,2,25,2016-09-07 17:26:33,True,29
21883,2016-09-02 01:01:15,33b2cf8e-9e25-47b4-8eef-1295a42e48e0,1,14,2016-09-10 10:06:32,False,14
21884,2016-09-03 22:10:32,33b2cf8e-9e25-47b4-8eef-1295a42e48e0,2,3,2016-09-10 10:06:32,False,17
21885,2016-09-07 08:08:06,33b2cf8e-9e25-47b4-8eef-1295a42e48e0,3,4,2016-09-10 10:06:32,False,21
21886,2016-09-10 09:09:32,33b2cf8e-9e25-47b4-8eef-1295a42e48e0,4,4,2016-09-10 10:06:32,True,25
21895,2016-09-02 21:09:28,81a804dd-ef48-4dc1-a0e7-9aecb77917f1,1,2,2016-09-12 10:11:20,False,2
21896,2016-09-06 14:02:29,81a804dd-ef48-4dc1-a0e7-9aecb77917f1,2,10,2016-09-12 10:11:20,False,12
21897,2016-09-07 16:04:01,81a804dd-ef48-4dc1-a0e7-9aecb77917f1,3,5,2016-09-12 10:11:20,False,17
21898,2016-09-10 03:03:15,81a804dd-ef48-4dc1-a0e7-9aecb77917f1,4,3,2016-09-12 10:11:20,False,20
21899,2016-09-12 10:10:20,81a804dd-ef48-4dc1-a0e7-9aecb77917f1,5,3,2016-09-12 10:11:20,True,23
21905,2016-09-04 19:07:33,93675d7c-0aa3-43dd-877a-95140e40b371,1,7,2016-09-09 20:39:16,False,7
21906,2016-09-06 18:06:34,93675d7c-0aa3-43dd-877a-95140e40b371,2,6,2016-09-09 20:39:16,False,13
21907,2016-09-09 20:08:16,93675d7c-0aa3-43dd-877a-95140e40b371,3,3,2016-09-09 20:39:16,True,16
21915,2016-09-02 18:06:38,964b220e-7d8d-498b-9ca8-1e0dd48548a7,1,2,2016-09-06 12:06:40,False,2
21916,2016-09-03 22:10:03,964b220e-7d8d-498b-9ca8-1e0dd48548a7,2,2,2016-09-06 12:06:40,False,4
21917,2016-09-05 00:12:52,964b220e-7d8d-498b-9ca8-1e0dd48548a7,3,10,2016-09-06 12:06:40,False,14
21918,2016-09-06 11:11:40,964b220e-7d8d-498b-9ca8-1e0dd48548a7,4,4,2016-09-06 12:06:40,True,18
21926,2016-09-04 01:01:32,a7dda9e6-1412-4b1c-9d52-45a76c4d572f,1,4,2016-09-13 19:39:14,False,4
21927,2016-09-05 12:12:56,a7dda9e6-1412-4b1c-9d52-45a76c4d572f,2,3,2016-09-13 19:39:14,False,7
21928,2016-09-07 17:05:07,a7dda9e6-1412-4b1c-9d52-45a76c4d572f,3,5,2016-09-13 19:39:14,False,12
21929,2016-09-11 11:11:01,a7dda9e6-1412-4b1c-9d52-45a76c4d572f,4,2,2016-09-13 19:39:14,False,14
21930,2016-09-13 19:07:14,a7dda9e6-1412-4b1c-9d52-45a76c4d572f,5,3,2016-09-13 19:39:14,True,17
21932,2016-09-04 05:05:02,63d04979-ae5a-4aa9-9118-65b8bb300081,1,17,2016-09-04 05:25:02,True,17
21941,2016-09-03 07:07:58,2cc51fdd-ea29-4ff5-8185-cc795c360157,1,8,2016-09-16 23:08:17,False,8
21942,2016-09-06 23:11:15,2cc51fdd-ea29-4ff5-8185-cc795c360157,2,1,2016-09-16 23:08:17,False,9
21943,2016-09-10 19:07:09,2cc51fdd-ea29-4ff5-8185-cc795c360157,3,3,2016-09-16 23:08:17,False,12
21944,2016-09-12 07:07:17,2cc51fdd-ea29-4ff5-8185-cc795c360157,4,12,2016-09-16 23:08:17,False,24
21945,2016-09-13 18:06:21,2cc51fdd-ea29-4ff5-8185-cc795c360157,5,1,2016-09-16 23:08:17,False,25
21946,2016-09-16 22:10:17,2cc51fdd-ea29-4ff5-8185-cc795c360157,6,1,2016-09-16 23:08:17,True,26
